Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
RAI,Ferrari,7,69.928,ULTRASOFT,9,1,1,23.5,37.1,False,True,17.374,30.976,21.578,2.9710000000000036,True,2.0,69.16844285714286,3.88184988261783,66.957,93.64,2.2114428571428633,57,0.9468605841670369,Normal
RIC,Red Bull Racing,7,69.896,SUPERSOFT,9,1,1,23.5,37.1,False,True,17.317,30.782,21.797,2.939000000000007,True,18.0,70.15303846153846,4.945327899918001,67.591,93.13,3.196038461538467,44,0.9341486620878593,Normal
VAN,McLaren,6,75.394,Soft,5,2,1,23.5,37.1,False,True,18.389,33.068,23.937,8.437000000000012,True,15.0,72.42578125,6.886707173782013,68.894,113.141,5.468781250000006,49,0.9131699520385111,Normal
VET,Ferrari,7,69.285,ULTRASOFT,9,1,1,23.5,37.1,False,True,17.445,30.403,21.437,2.328000000000003,True,3.0,69.16907142857143,4.180349636308014,67.082,96.112,2.212071428571434,57,0.9430077350902282,Normal
GRO,Haas F1 Team,7,69.937,ULTRASOFT,9,1,1,23.5,37.1,False,True,17.531,30.832,21.574,2.980000000000004,True,4.0,70.44791304347827,3.956190854921268,69.071,93.593,3.4909130434782667,55,0.9468283246805373,Normal
MAG,Haas F1 Team,7,70.072,ULTRASOFT,9,1,1,23.5,37.1,False,True,17.553,30.801,21.718,3.115000000000009,True,5.0,70.46215942028985,3.9063215118091867,68.476,94.479,3.5051594202898624,55,0.9474734260690925,Normal
HUL,Renault,7,70.38,ULTRASOFT,9,1,1,23.5,37.1,False,True,17.286,31.235,21.859,3.423000000000002,True,20.0,71.2002,1.1720455812145034,70.38,74.107,4.243200000000003,9,0.9838053169167004,Peak
OCO,Force India,7,70.376,SUPERSOFT,6,1,1,23.5,37.1,False,True,17.116,31.285,21.975,3.419000000000011,True,6.0,70.60328985507248,3.8355242033845207,68.85,95.36,3.64628985507247,57,0.9484741360821188,Normal
SAI,Renault,7,70.478,ULTRASOFT,9,1,1,23.5,37.1,False,True,17.218,31.149,22.111,3.521000000000001,True,12.0,71.06452173913044,4.636717571885547,68.766,95.806,4.1075217391304415,56,0.9387497798703697,Normal
PER,Force India,7,70.361,SUPERSOFT,6,1,1,23.5,37.1,False,True,17.388,31.077,21.896,3.4040000000000106,True,7.0,70.60995652173914,4.168098432402896,68.504,97.598,3.6529565217391373,54,0.9442604058776469,Normal
STR,Williams,7,70.974,ULTRASOFT,6,1,1,23.5,37.1,False,True,17.58,31.435,21.959,4.01700000000001,True,14.0,71.5492794117647,4.516556705389922,69.203,98.829,4.592279411764713,55,0.9406230584459279,Normal
