Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
PER,Racing Point,10,111.534,SUPERSOFT,13,2,1,17.2,37.4,False,True,31.648,50.373,29.513,5.248000000000005,True,5.0,110.05495,2.5308470554240747,108.08,123.182,3.7689499999999994,37,0.9775207253346692,Normal
OCO,Racing Point,10,111.054,SUPERSOFT,13,2,1,17.2,37.4,False,True,31.719,49.823,29.512,4.768000000000001,True,6.0,110.25605,2.5881761913432224,108.078,123.773,3.9700499999999983,37,0.9770641682016181,Normal
GRO,Haas F1 Team,10,111.152,SUPERSOFT,13,2,1,17.2,37.4,False,True,31.993,49.34,29.819,4.866,True,7.0,110.396425,2.5440920287287225,108.283,123.178,4.110424999999998,37,0.977474053637619,Normal
MAG,Haas F1 Team,10,111.421,SUPERSOFT,13,2,1,17.2,37.4,False,True,31.95,49.552,29.919,5.135000000000005,True,8.0,110.424325,2.8472742015559644,107.937,123.618,4.138324999999999,37,0.974863300053798,Normal
GAS,Toro Rosso,10,111.866,SUPERSOFT,10,2,1,17.2,37.4,False,True,31.971,50.021,29.874,5.579999999999998,True,9.0,110.871325,2.5910549419453663,108.588,123.514,4.585324999999999,37,0.9771637529261143,Normal
ERI,Sauber,10,111.923,Soft,10,2,1,17.2,37.4,False,True,31.687,50.422,29.814,5.6370000000000005,True,10.0,111.10856410256412,2.685190445023566,108.694,124.533,4.822564102564101,37,0.9764030068636091,Normal
SIR,Williams,10,112.031,Soft,10,2,1,17.2,37.4,False,True,32.092,50.031,29.908,5.7450000000000045,True,12.0,111.47879487179486,2.466076482993384,109.113,123.55,5.19279487179487,36,0.9783572840648983,Normal
STR,Williams,10,111.976,Soft,10,2,1,17.2,37.4,False,True,31.966,50.194,29.816,5.689999999999998,True,13.0,111.5298205128205,2.6483396772098473,109.287,124.658,5.243820512820511,36,0.9768051992359823,Normal
BOT,Mercedes,10,111.548,SUPERSOFT,8,3,1,17.2,37.4,False,True,31.595,50.208,29.745,5.2620000000000005,True,4.0,109.73320000000001,2.758060617395991,106.286,121.139,3.4471999999999996,37,0.9754820009815991,Normal
RIC,Red Bull Racing,8,111.204,Soft,7,3,1,17.2,37.4,False,True,31.464,50.165,29.575,4.917999999999992,True,16.0,111.0235,1.601751172935423,109.242,115.261,4.737499999999998,25,0.9857780457201739,Normal
SAI,Renault,10,113.191,Medium,10,2,1,17.5,35.5,False,True,31.932,51.483,29.776,6.905000000000001,True,11.0,111.39289743589744,2.693904218151086,108.67,123.971,5.1068974358974355,36,0.9763872404248833,Normal
HAR,Toro Rosso,10,112.798,Soft,10,2,1,17.5,35.5,False,True,32.287,50.513,29.998,6.5120000000000005,True,14.0,111.92397435897435,3.4671083544404113,108.756,130.13,5.637974358974357,36,0.9699534117116198,Normal
VAN,McLaren,10,112.639,Medium,8,3,1,17.5,35.5,False,True,32.192,50.3,30.147,6.352999999999994,True,15.0,112.05620512820512,2.781138967548198,108.956,124.389,5.770205128205127,36,0.9757819288712456,Normal
VET,Ferrari,11,108.495,SUPERSOFT,13,2,1,17.3,36.1,False,True,31.643,47.665,29.187,2.209000000000003,True,1.0,108.30737500000001,2.194849199743663,106.644,119.728,2.0213749999999986,38,0.9801375111167331,Normal
HAM,Mercedes,11,108.977,SUPERSOFT,14,2,1,17.3,36.1,False,True,31.663,47.884,29.43,2.6910000000000025,True,2.0,108.568425,2.189732297038223,106.721,119.902,2.282424999999999,37,0.9802296070061398,Normal
VER,Red Bull Racing,11,109.575,SUPERSOFT,13,2,1,17.3,36.1,False,True,31.776,48.314,29.485,3.2890000000000015,True,3.0,109.04002499999999,2.3743360258104818,106.946,120.763,2.754024999999999,37,0.9786891384203116,Normal
PER,Racing Point,11,111.527,SUPERSOFT,14,2,1,17.3,36.1,False,True,31.571,50.373,29.583,5.241,True,5.0,110.05495,2.5308470554240747,108.08,123.182,3.7689499999999994,37,0.9775207253346692,Normal
OCO,Racing Point,11,110.855,SUPERSOFT,14,2,1,17.3,36.1,False,True,31.66,49.716,29.479,4.569000000000003,True,6.0,110.25605,2.5881761913432224,108.078,123.773,3.9700499999999983,37,0.9770641682016181,Normal
GRO,Haas F1 Team,11,110.904,SUPERSOFT,14,2,1,17.3,36.1,False,True,31.953,49.059,29.892,4.617999999999995,True,7.0,110.396425,2.5440920287287225,108.283,123.178,4.110424999999998,37,0.977474053637619,Normal
MAG,Haas F1 Team,11,111.117,SUPERSOFT,14,2,1,17.3,36.1,False,True,31.939,49.284,29.894,4.831000000000003,True,8.0,110.424325,2.8472742015559644,107.937,123.618,4.138324999999999,37,0.974863300053798,Normal
GAS,Toro Rosso,11,111.36,SUPERSOFT,11,2,1,17.3,36.1,False,True,31.864,49.674,29.822,5.073999999999998,True,9.0,110.871325,2.5910549419453663,108.588,123.514,4.585324999999999,37,0.9771637529261143,Normal
ERI,Sauber,11,111.669,Soft,11,2,1,17.3,36.1,False,True,32.077,49.773,29.819,5.382999999999996,True,10.0,111.10856410256412,2.685190445023566,108.694,124.533,4.822564102564101,37,0.9764030068636091,Normal
SIR,Williams,11,111.722,Soft,11,2,1,17.3,36.1,False,True,32.211,49.686,29.825,5.435999999999993,True,12.0,111.47879487179486,2.466076482993384,109.113,123.55,5.19279487179487,36,0.9783572840648983,Normal
BOT,Mercedes,11,110.507,SUPERSOFT,9,3,1,17.3,36.1,False,True,31.103,49.997,29.407,4.221000000000004,True,4.0,109.73320000000001,2.758060617395991,106.286,121.139,3.4471999999999996,37,0.9754820009815991,Normal
STR,Williams,11,112.992,Soft,11,2,1,17.3,36.1,False,True,31.949,51.329,29.714,6.706000000000003,True,13.0,111.5298205128205,2.6483396772098473,109.287,124.658,5.243820512820511,36,0.9768051992359823,Normal
RIC,Red Bull Racing,9,111.677,Soft,8,3,1,17.3,36.1,False,True,31.444,50.561,29.672,5.391000000000005,True,16.0,111.0235,1.601751172935423,109.242,115.261,4.737499999999998,25,0.9857780457201739,Normal
SAI,Renault,11,112.305,Medium,11,2,1,17.3,36.1,False,True,31.793,50.665,29.847,6.0190000000000055,True,11.0,111.39289743589744,2.693904218151086,108.67,123.971,5.1068974358974355,36,0.9763872404248833,Normal
HAR,Toro Rosso,11,112.281,Soft,11,2,1,17.3,36.1,False,True,32.214,50.051,30.016,5.9950000000000045,True,14.0,111.92397435897435,3.4671083544404113,108.756,130.13,5.637974358974357,36,0.9699534117116198,Normal
