Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
HAM,Mercedes,7,84.751,SUPERSOFT,9,1,1,22.3,64.1,False,True,27.755,28.914,28.082,2.254000000000005,True,1.0,86.61550000000001,9.549104387734124,82.497,135.751,4.118500000000001,46,0.9007004245633633,Normal
VER,Red Bull Racing,7,85.116,SUPERSOFT,9,1,1,22.3,64.3,False,True,27.926,28.86,28.33,2.6189999999999998,True,5.0,86.85867307692307,9.555185954052172,83.609,136.204,4.361673076923077,46,0.9008940618072102,Normal
BOT,Mercedes,7,84.981,SUPERSOFT,9,1,1,22.3,64.3,False,True,27.736,29.033,28.212,2.4839999999999947,True,3.0,86.85211538461539,9.515427849702606,82.907,137.044,4.3551153846153845,45,0.9012589972687609,Normal
GRO,Haas F1 Team,7,85.981,SUPERSOFT,9,1,1,22.3,64.3,False,True,28.116,29.293,28.572,3.4839999999999947,True,20.0,87.64251923076924,9.416344352263632,84.243,137.281,5.145519230769231,46,0.9029831588311555,Normal
SAI,Renault,7,86.275,SUPERSOFT,9,1,1,22.3,64.3,False,True,27.928,29.564,28.783,3.778000000000006,True,8.0,88.03834615384615,9.242685888141372,84.056,137.249,5.5413461538461535,45,0.9049898454597796,Normal
OCO,Racing Point,7,86.151,SUPERSOFT,9,1,1,22.3,64.3,False,True,27.854,29.528,28.769,3.6539999999999964,True,6.0,87.62536538461539,9.236103324919124,84.179,137.3,5.1283653846153845,45,0.9046462597772899,Normal
STR,Williams,7,86.346,SUPERSOFT,9,1,1,22.3,64.3,False,True,28.013,29.5,28.833,3.8490000000000038,True,9.0,88.21,9.265285731157999,84.58,138.021,5.713000000000001,44,0.9049473344790991,Normal
SIR,Williams,7,86.539,SUPERSOFT,6,1,1,22.3,64.3,False,True,28.089,29.6,28.85,4.042000000000002,True,10.0,88.29807843137256,9.161326556439604,83.768,137.479,5.8010784313725505,44,0.9059985379801438,Normal
ALO,McLaren,7,88.291,SUPERSOFT,6,1,1,22.3,64.3,False,True,28.544,30.07,29.677,5.793999999999997,True,18.0,100.420125,19.49130916542403,87.009,137.507,17.923125,5,0.8374524556304216,Normal
PER,Racing Point,7,88.13,SUPERSOFT,6,1,1,22.3,64.3,False,True,28.149,30.441,29.54,5.632999999999996,True,7.0,87.51557692307694,9.124519045818046,83.529,138.145,5.018576923076923,45,0.9055824711850979,Normal
GAS,Toro Rosso,7,88.096,SUPERSOFT,9,1,1,22.3,64.3,False,True,28.135,30.291,29.67,5.599000000000004,True,14.0,88.63421568627452,9.108113300379443,84.767,137.371,6.1372156862745095,44,0.9068150575619792,Normal
LEC,Sauber,7,87.222,Soft,6,1,1,22.3,64.3,False,True,28.05,29.916,29.256,4.724999999999994,True,11.0,88.2745294117647,9.088197342384111,84.504,138.357,5.777529411764706,44,0.9066562980992432,Normal
RIC,Red Bull Racing,7,86.484,SUPERSOFT,6,4,1,22.3,64.3,False,True,27.809,29.692,28.983,3.9869999999999948,True,17.0,90.0095909090909,12.827770866214587,85.229,138.448,7.5125909090909095,20,0.8752615718182014,Normal
VET,Ferrari,7,85.975,Soft,6,2,1,22.3,64.3,False,True,27.717,29.293,28.965,3.4779999999999944,True,4.0,86.53975,9.197702293795672,82.505,137.828,4.042749999999999,45,0.9039278560957514,Normal
HUL,Renault,7,87.006,Soft,6,2,1,22.3,64.3,False,True,28.065,29.851,29.09,4.509,True,13.0,88.43566666666666,8.830318029757855,84.059,138.181,5.938666666666668,44,0.9092147367107006,Normal
VAN,McLaren,7,86.851,SUPERSOFT,6,1,1,22.3,64.3,False,True,28.209,29.758,28.884,4.353999999999999,True,12.0,88.44017647058823,8.93932240990532,84.772,138.314,5.943176470588236,47,0.908201186978012,Normal
ERI,Sauber,7,87.068,SUPERSOFT,6,2,1,22.3,64.3,False,True,28.229,29.764,29.075,4.570999999999998,True,15.0,88.23886274509803,7.717360393345923,83.768,128.119,5.7418627450980395,45,0.9195741543285686,Normal
MAG,Haas F1 Team,7,87.942,Medium,4,2,1,22.3,64.3,False,True,29.121,29.809,29.012,5.444999999999993,True,16.0,89.73896078431372,9.746538107370808,85.692,137.918,7.241960784313726,44,0.9020305650979102,Normal
