Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
STR,Williams,6,81.253,Soft,5,1,,26.9,50.1,False,True,17.808,37.581,25.864,5.707999999999998,False,17.0,83.93682692307692,10.267056218840407,78.861,131.411,8.391826923076922,17,0.8910123884874982,Outlier
HAR,Toro Rosso,6,81.13,Soft,5,1,,26.9,50.1,False,True,17.608,37.755,25.767,5.584999999999994,False,10.0,83.20862121212122,8.151515877459008,77.681,122.783,7.663621212121212,27,0.9107760108824453,Outlier
VAN,McLaren,6,81.124,Soft,5,1,,26.9,50.1,False,True,17.771,37.716,25.637,5.5789999999999935,False,13.0,83.3804696969697,8.799897646641996,77.537,121.907,7.835469696969695,24,0.9045360969994893,Outlier
GAS,Toro Rosso,6,81.024,Soft,5,1,,26.9,50.1,False,True,17.812,37.66,25.552,5.478999999999999,False,14.0,84.55118461538461,9.280640094257217,77.762,119.833,9.006184615384614,23,0.9010928315315649,Outlier
VET,Ferrari,7,78.486,ULTRASOFT,8,1,,26.9,49.8,False,True,17.265,36.994,24.227,2.9410000000000025,False,18.0,79.05742000000001,2.6627003869403385,77.29,92.038,3.5124199999999983,18,0.9674168323011201,Outlier
BOT,Mercedes,7,78.871,ULTRASOFT,9,1,,26.9,49.8,False,True,17.467,37.113,24.291,3.3259999999999934,False,2.0,82.91527272727274,14.179361806779331,75.721,145.527,7.3702727272727255,28,0.8539634875312653,Outlier
RAI,Ferrari,7,78.769,ULTRASOFT,9,1,,26.9,49.8,False,True,17.448,37.061,24.26,3.2240000000000038,False,3.0,82.92818181818183,14.051537290011634,75.99,138.425,7.383181818181817,28,0.8551084967122319,Outlier
VER,Red Bull Racing,7,78.542,ULTRASOFT,9,1,,26.9,49.8,False,True,17.242,37.134,24.166,2.997,False,4.0,82.93053030303031,11.713492592495733,75.852,129.66,7.385530303030302,25,0.8762363196942102,Outlier
MAG,Haas F1 Team,7,79.899,ULTRASOFT,10,1,,26.9,49.8,False,True,17.638,37.571,24.69,4.353999999999999,False,11.0,83.32210606060606,11.228210639180618,77.697,145.657,7.777106060606059,28,0.8812461868865855,Outlier
HUL,Renault,7,80.279,ULTRASOFT,9,1,,26.9,49.8,False,True,17.623,37.777,24.879,4.733999999999995,False,5.0,83.18351515151515,9.999365406391352,77.91,133.756,7.63851515151515,28,0.8926909605442228,Outlier
PER,Force India,7,79.616,ULTRASOFT,9,1,,26.9,49.8,False,True,17.496,37.062,25.058,4.070999999999998,False,7.0,83.22607575757576,10.32636510522847,77.867,129.004,7.681075757575755,28,0.8896195009986729,Outlier
GRO,Haas F1 Team,7,81.555,ULTRASOFT,10,1,,26.9,49.8,False,True,17.754,38.547,25.254,6.010000000000005,False,6.0,83.20874242424243,10.770138255395162,76.716,133.227,7.663742424242423,28,0.8853983131368713,Outlier
HAM,Mercedes,7,80.649,Soft,6,1,,26.9,49.8,False,True,17.714,37.558,25.377,5.103999999999999,False,1.0,82.7240303030303,13.827674381437665,75.545,137.019,7.179030303030301,26,0.8567847721940626,Outlier
SAI,Renault,7,80.5,ULTRASOFT,9,1,,26.9,49.8,False,True,17.581,37.595,25.324,4.954999999999998,False,12.0,83.25275757575757,9.36847086128723,77.43,120.854,7.707757575757575,27,0.8988517965116923,Outlier
LEC,Sauber,7,80.555,ULTRASOFT,9,1,,26.9,49.8,False,True,17.554,37.623,25.378,5.010000000000005,False,15.0,84.3565625,10.727649549326943,77.852,129.832,8.811562499999999,22,0.8871773839408613,Outlier
ALO,McLaren,7,80.693,Soft,6,1,,26.9,49.8,False,True,17.833,37.794,25.066,5.147999999999996,False,16.0,84.741796875,10.157434137599546,77.741,128.538,9.196796874999999,19,0.8929661070040603,Outlier
OCO,Force India,7,80.553,ULTRASOFT,6,1,,26.9,49.8,False,True,17.725,37.641,25.187,5.007999999999996,False,8.0,83.2069696969697,9.377503451542045,77.941,129.098,7.661969696969696,28,0.8987140809615032,Outlier
