Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,TrackStatus,AirTemp,Humidity,IsWetLap,IsDryLap,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,DeltaToFastestLap,IsValidLap,Position,AvgLapTime,StdLapTime,FastestLap,SlowestLap,AvgDelta,ValidLapCount,ConsistencyScore,LapClassification
MAG,Haas F1 Team,7,102.877,SUPERSOFT,7,1,1,21.7,38.3,False,True,27.453,40.733,34.691,5.484999999999999,True,20.0,102.71732727272727,5.511580925498279,98.963,134.061,5.325327272727278,49,0.9490747803220597,Normal
SIR,Williams,7,103.404,SUPERSOFT,7,1,1,21.7,38.3,False,True,27.585,41.01,34.809,6.0120000000000005,True,13.0,104.0242962962963,6.628824915443815,100.522,146.989,6.632296296296301,48,0.940093647220676,Normal
HAR,Toro Rosso,7,103.639,SUPERSOFT,7,1,1,21.7,38.3,False,True,27.754,41.063,34.822,6.247,True,9.0,103.3045185185185,5.589782031531107,99.915,135.503,5.912518518518522,48,0.9486678182118268,Normal
VAN,McLaren,7,103.712,SUPERSOFT,7,1,1,21.7,38.3,False,True,27.673,41.056,34.983,6.320000000000007,True,11.0,103.34201851851851,6.689569996307657,99.24,145.522,5.950018518518523,48,0.9392031862249605,Normal
ERI,Sauber,7,103.646,Soft,7,1,1,21.7,38.3,False,True,27.577,41.096,34.973,6.254000000000005,True,10.0,103.2805925925926,5.415837190351722,100.098,133.559,5.888592592592597,48,0.9501746542994411,Normal
GAS,Toro Rosso,7,103.648,SUPERSOFT,7,1,1,21.7,38.3,False,True,27.715,40.995,34.938,6.256,True,12.0,103.7587037037037,6.638231361489694,99.646,145.175,6.366703703703708,48,0.9398694233896115,Normal
LEC,Sauber,7,103.797,Soft,3,3,1,21.7,38.3,False,True,27.695,41.284,34.818,6.405000000000001,True,15.0,105.86550000000001,7.848246321796116,101.982,133.101,8.473500000000005,24,0.9309824310986419,Normal
STR,Williams,7,103.219,Soft,8,3,1,21.7,38.3,False,True,27.88,41.023,34.316,5.826999999999998,True,14.0,104.70890384615385,7.4354806911335825,100.433,138.96,7.316903846153849,43,0.933697253573483,Normal
RAI,Ferrari,8,101.236,ULTRASOFT,11,1,1,21.7,38.3,False,True,27.262,40.243,33.731,3.8440000000000083,True,1.0,101.07734545454545,5.971262271847711,98.482,138.251,3.685345454545459,48,0.9442191505459863,Normal
HAM,Mercedes,8,100.751,SUPERSOFT,13,1,1,21.7,38.3,False,True,26.92,40.138,33.693,3.359000000000009,True,3.0,101.08523636363637,6.2369717455034825,97.392,135.391,3.6932363636363674,48,0.9418855439578648,Normal
BOT,Mercedes,8,100.674,SUPERSOFT,11,1,1,21.7,38.3,False,True,27.0,40.008,33.666,3.2820000000000107,True,5.0,101.46998181818182,5.769455964758975,98.47,137.376,4.077981818181823,48,0.9462002404708918,Normal
RIC,Red Bull Racing,8,101.214,SUPERSOFT,11,1,1,21.7,37.9,False,True,27.044,40.58,33.59,3.8220000000000027,True,16.0,101.31371428571428,0.2520923866929923,100.933,101.683,3.9217142857142915,6,0.9975179403880865,Normal
VER,Red Bull Racing,8,100.556,Soft,8,1,1,21.7,37.9,False,True,26.929,40.253,33.374,3.1640000000000015,True,2.0,100.9135090909091,5.587394393310475,98.246,136.625,3.521509090909095,48,0.9475366479483587,Normal
HUL,Renault,8,102.292,ULTRASOFT,11,1,1,21.7,37.9,False,True,27.54,40.504,34.248,4.900000000000006,True,6.0,102.55483636363635,5.707852760836942,99.548,136.077,5.162836363636368,48,0.9472777481605464,Normal
