Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,GrandPrix
PER,7.0,0 days 00:01:26.333000,0 days 00:00:28.288000,0 days 00:00:29.798000,0 days 00:00:28.247000,MEDIUM,7.0,1.0,,,1,True,86.333,28.288,29.798,28.247,italian_grand_prix
PER,8.0,0 days 00:01:26.887000,0 days 00:00:28.038000,0 days 00:00:30.154000,0 days 00:00:28.695000,MEDIUM,8.0,1.0,,,1,True,86.887,28.038,30.154,28.695,italian_grand_prix
PER,9.0,0 days 00:01:26.564000,0 days 00:00:28.437000,0 days 00:00:29.838000,0 days 00:00:28.289000,MEDIUM,9.0,1.0,,,1,True,86.564,28.437,29.838,28.289,italian_grand_prix
PER,10.0,0 days 00:01:26.454000,0 days 00:00:28.302000,0 days 00:00:29.828000,0 days 00:00:28.324000,MEDIUM,10.0,1.0,,,1,True,86.454,28.302,29.828,28.324,italian_grand_prix
PER,11.0,0 days 00:01:27.245000,0 days 00:00:28.223000,0 days 00:00:30.258000,0 days 00:00:28.764000,MEDIUM,11.0,1.0,,,1,True,87.245,28.223,30.258,28.764,italian_grand_prix
PER,12.0,0 days 00:01:26.968000,0 days 00:00:28.362000,0 days 00:00:30.211000,0 days 00:00:28.395000,MEDIUM,12.0,1.0,,,1,True,86.968,28.362,30.211,28.395,italian_grand_prix
PER,13.0,0 days 00:01:27.014000,0 days 00:00:28.520000,0 days 00:00:30.253000,0 days 00:00:28.241000,MEDIUM,13.0,1.0,,,1,True,87.014,28.52,30.253,28.241,italian_grand_prix
PER,14.0,0 days 00:01:27.451000,0 days 00:00:28.229000,0 days 00:00:30.757000,0 days 00:00:28.465000,MEDIUM,14.0,1.0,,,1,True,87.451,28.229,30.757,28.465,italian_grand_prix
PER,15.0,0 days 00:01:26.779000,0 days 00:00:28.425000,0 days 00:00:30.127000,0 days 00:00:28.227000,MEDIUM,15.0,1.0,,,1,True,86.779,28.425,30.127,28.227,italian_grand_prix
PER,16.0,0 days 00:01:26.823000,0 days 00:00:28.121000,0 days 00:00:30.458000,0 days 00:00:28.244000,MEDIUM,16.0,1.0,,,1,True,86.823,28.121,30.458,28.244,italian_grand_prix
PER,17.0,0 days 00:01:27.011000,0 days 00:00:28.691000,0 days 00:00:30.102000,0 days 00:00:28.218000,MEDIUM,17.0,1.0,,,1,True,87.011,28.691,30.102,28.218,italian_grand_prix
PER,18.0,0 days 00:01:26.765000,0 days 00:00:28.397000,0 days 00:00:29.981000,0 days 00:00:28.387000,MEDIUM,18.0,1.0,,,1,True,86.765,28.397,29.981,28.387,italian_grand_prix
PER,19.0,0 days 00:01:26.669000,0 days 00:00:28.381000,0 days 00:00:29.943000,0 days 00:00:28.345000,MEDIUM,19.0,1.0,,,1,True,86.669,28.381,29.943,28.345,italian_grand_prix
PER,20.0,0 days 00:01:26.509000,0 days 00:00:28.174000,0 days 00:00:29.896000,0 days 00:00:28.439000,MEDIUM,20.0,1.0,,,1,True,86.509,28.174,29.896,28.439,italian_grand_prix
PER,21.0,0 days 00:01:30.934000,0 days 00:00:28.368000,0 days 00:00:30.014000,0 days 00:00:32.552000,MEDIUM,21.0,1.0,0 days 01:52:46.112000,,1,False,90.934,28.368,30.014,32.552,italian_grand_prix
PER,22.0,0 days 00:01:45.228000,0 days 00:00:47.765000,0 days 00:00:29.377000,0 days 00:00:28.086000,HARD,1.0,2.0,,0 days 01:53:09.955000,1,False,105.228,47.765,29.377,28.086,italian_grand_prix
PER,23.0,0 days 00:01:25.564000,0 days 00:00:28.146000,0 days 00:00:29.392000,0 days 00:00:28.026000,HARD,2.0,2.0,,,1,True,85.564,28.146,29.392,28.026,italian_grand_prix
PER,24.0,0 days 00:01:25.759000,0 days 00:00:28.041000,0 days 00:00:29.399000,0 days 00:00:28.319000,HARD,3.0,2.0,,,1,True,85.759,28.041,29.399,28.319,italian_grand_prix
PER,25.0,0 days 00:01:26.005000,0 days 00:00:28.403000,0 days 00:00:29.587000,0 days 00:00:28.015000,HARD,4.0,2.0,,,1,True,86.005,28.403,29.587,28.015,italian_grand_prix
PER,26.0,0 days 00:01:25.884000,0 days 00:00:28.196000,0 days 00:00:29.713000,0 days 00:00:27.975000,HARD,5.0,2.0,,,1,True,85.884,28.196,29.713,27.975,italian_grand_prix
PER,27.0,0 days 00:01:26.456000,0 days 00:00:28.286000,0 days 00:00:29.542000,0 days 00:00:28.628000,HARD,6.0,2.0,,,1,True,86.456,28.286,29.542,28.628,italian_grand_prix
PER,28.0,0 days 00:01:25.584000,0 days 00:00:28.034000,0 days 00:00:29.580000,0 days 00:00:27.970000,HARD,7.0,2.0,,,1,True,85.584,28.034,29.58,27.97,italian_grand_prix
PER,29.0,0 days 00:01:25.606000,0 days 00:00:28.122000,0 days 00:00:29.489000,0 days 00:00:27.995000,HARD,8.0,2.0,,,1,True,85.606,28.122,29.489,27.995,italian_grand_prix
